source_id,period_days,transit_depth_ppm,planet_radius_re,stellar_radius_rs,snr,epoch,label_raw,mission,label_coarse,label_binary
EPIC 206135682.04,37.827,,1.42,0.577,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206151047.01,0.4961574895,,2.66,1.03,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206152015.01,0.80858305,,,2.31125,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206155922.01,4.00932,,1.08,0.68,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206159027.02,20.6714,,1.47,0.655,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206169157.01,,,7.72,1.763,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206169157.02,,,31.1,1.763,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206169375.01,0.4961574895,,3.9,1.18,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206175552.01,6.57986525,,,1.68281,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206192335.01,3.59912,,1.46,0.82,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206208956.01,5.01038,,4.28,1.53,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206215704 b,2.255436,,1.0,0.29626598,,,CONFIRMED,K2,CONFIRMED,1
EPIC 206215704.01,3.11594,,1.59,0.367,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206226146.01,11.63547,,2.6,0.892,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206260577.01,1.982116,,35.0,2.05,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206262341.01,36.9321,,2.98,0.955,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206267115.01,1.35823,,1.44,0.95,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 206268084.01,8.4532,,2.66,1.0419,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206298289.01,0.4961574895,,0.96,0.333,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206311743.01,4.31444335,,,2.25969,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206312951.01,1.53402,,1.13,0.520027,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206315178.01,0.4961574895,,11.9,0.944,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206317286 b,1.58316,,1.22,0.669,,,CONFIRMED,K2,CONFIRMED,1
EPIC 206317286 c,17.515472,,2.094,0.758,,,CONFIRMED,K2,CONFIRMED,1
EPIC 206329937.01,10.49927,,1.43,0.599,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206344313.01,5.23189,,3.62,0.627,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206358352.01,1.13666,,3.18,1.724,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206360885.01,12.4404,,2.72,0.586,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206360885.02,1.49462,,1.8,0.586,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206369173.01,2.018725,,91.0,8.838689999999987,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206403979.01,23.8039,,12.0,0.48,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206414361.01,3.47722,,1.53,0.556,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206417197.01,0.4961574895,,1.32,0.76,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206439513.01,18.406118,,5.2,1.84,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206461841.01,10.4404,,0.6739,0.746,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206468053.01,27.837146,,5.149,0.64,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206476150.01,12.19649,,2.23,1.062,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206500801.01,8.15306759,,,1.71199,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206532093.01,2.2021868,,56.5,0.96,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206535016.01,20.398147,,2.93,0.85,,,CANDIDATE,K2,CANDIDATE,0
EPIC 206543223.01,17.81188,,21.6,0.93,,,CANDIDATE,K2,CANDIDATE,0
EPIC 207389002.01,2.931226,,90.0,1.12,,,CANDIDATE,K2,CANDIDATE,0
EPIC 207517400.01,6.3878,,65.0,1.25,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 207739861.01,1.81449,,27.0,0.92,,,CANDIDATE,K2,CANDIDATE,0
EPIC 208445756.01,22.4844,,79.0,1.15,,,CANDIDATE,K2,CANDIDATE,0
EPIC 208833261.01,3.47451,,10.6,1.83,,,CANDIDATE,K2,CANDIDATE,0
EPIC 209036259.01,0.4961574895,,16.5,2.22,,,CANDIDATE,K2,CANDIDATE,0
EPIC 209286622.01,6.71694,,39.0,0.82,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210365511.01,3.951971,,8.44551389,0.692034,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210371175.01,11.3256,,2.18,1.043,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210384192.01,2.9237,,2.57,0.573,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210389383.01,14.08549,,21.1,1.32,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210394706.01,15.0818,,1.83,0.514,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210394706.02,3.16363,,1.25,0.514,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210401157.01,1.3155918,,38.3,1.69,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 210414957.01,0.970016,,6.29,0.87,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 210418253.01,23.9683,,1.6119,1.129,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210423938.01,19.8606,,2.21,0.648,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210463428.01,4.72046,,8.7,0.385,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210472483.01,1.1430018,,,3.28495,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210495066.01,3.74234,,1.61,0.502,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210508766.03,24.2747,,1.56,0.424,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210513446.01,1.14907861,,,1.00567,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 210524811.01,7.46967,,2.4,0.29626598,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210550063.01,2.16595219375,,2.91081826,1.30635,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210559259.01,14.26763,,2.04,0.603,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210564155.01,4.86496,,1.09,0.29626598,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210576234.01,15.97700259,,,1.04527,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210598340.01,3.73478175,,,2.27759,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210605073.01,0.5670195,,,,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210609658.01,14.14459,,16.6,2.69,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210625740.01,2.38669,,3.5,0.29626598,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210626797.01,43.36143,,29.8,1.472,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210629082.01,27.353103,,3.05048319,1.448467,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210659688.01,2.357651,,1.95,0.29626598,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210659945.01,27.9329,,2.51,0.573,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210664763.01,3.72007,,1.55,0.986,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210666756.01,1.396291,,1.89,1.02,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210678858.01,31.3537,,3.85,0.816,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210678858.02,14.8484,,2.68,0.816,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210678858.03,10.0696,,1.69,0.816,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210696763.01,3.65017,,1.15,0.29626598,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210696763.02,5.76808,,1.19,0.29626598,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210696763.03,7.98221,,,0.326267,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210706310.01,5.1718,,0.8891,0.954,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210708830.01,5.7408,,1.0668,0.76,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210736056.01,29.0529,,,0.325107,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210744674.01,25.2077883,,,1.83554,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 210754505.01,0.870673,,21.0,1.74,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 210769880.01,1.436756,,110.0,8.838689999999987,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210775710.01,59.84871,,12.0,1.067,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210777017.01,11.37698,,,0.64,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210789323.01,29.12555,,179.36239999999793,3.9,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 210801536.01,0.8925,,2.7,2.0,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210813978.01,14.7619,,2.11,0.735,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210827030.01,0.5111,,,0.29626598,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 210843708.01,0.7041655,,,8.838689999999987,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210852232.01,1.93426,,1.64,0.928,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210852232.02,3.43827,,1.98,0.928,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210877025.01,18.03895153,,,0.88619,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210903662.01,2.410271,,17.3,1.51,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210925707.01,1.6865884,,,2.93748,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210933299.01,8.4044,,1.24,0.307,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210935498.01,1.1829266,,29.0,1.51,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210945680.01,20.600656,,2.166,1.059,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210954046.01,0.950356,,6.94,0.94,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 210956385.01,56.6205,,7.68,0.904,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210958990.01,1.702301,,19.1,1.28,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210961508.01,0.4961574895,,2.18,0.76,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210965800.02,4.27681,,2.27,0.938,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210965800.03,13.16121,,2.62,0.938,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210965800.04,21.0858,,2.95,0.938,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210965800.05,30.2894,,2.33,0.938,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210965800.06,1.82876,,1.46,0.938,,,CANDIDATE,K2,CANDIDATE,0
EPIC 210967369.01,7.1149,,0.9835,0.953,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211002562.01,3.347872,,28.1,2.2,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211009047.01,1.31982263,,,2.91272,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211058748.01,3.32257,,2.53,1.108,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211064647.01,,,44.0,1.6,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211082420.01,2.4616,,,2.32365,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211087003.01,,,8.7,0.96,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211087003.02,28.29213,,3.55,0.96,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211093684.01,7.0502,,,0.705709,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211106187.01,14.643071,,66.04981083,8.838689999999987,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211107835.01,18.8652,,1.57,0.642,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211133138.01,7.434876,,32.0,1.74,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211147528.01,2.349545,,15.3,1.695,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211158357.01,0.4961574895,,7.6,0.29626598,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211169300.01,16.43831081,,,1.92033,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211201576.01,5.88165,,2.58,1.37,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211305568.01,11.55059,,1.98,0.469901,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211305568.02,0.4961574895,,0.72,0.469901,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211308899.01,6.423,,,5.86835,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211309648.01,3.139404,,16.419,1.53,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211315836.01,1.38521606684,,6.52719853,1.451,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211319779.01,13.8253157,,,0.75,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211321953.01,22.194346,,3.174,1.069,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211327855.01,1.72397,,1.33,0.885,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211328748.01,17.178,,,1.33351,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211333233.01,5.409,,,8.838689999999987,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211335816.01,4.9898664,,9.128,1.63,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211336288.01,0.4961574895,,1.13,0.585409,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211336616.01,44.13,,,8.838689999999987,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211342524.01,14.448987,,86.0,1.739,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211357309.01,0.4961574895,,0.84,0.491813,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211365543.01,5.264,,,1.5774,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211372788.01,1.529084,,48.0,1.654,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211375488.01,4.166738,,94.8,2.0,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211383821.01,1.56706496,,,0.615898,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211390903.01,7.757595,,1.95,0.713,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211393988.01,4.8740385,,14.3194,1.8,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211396431.01,8.514184,,38.298,8.384,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211397774.01,0.967865,,,0.97198,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211397844.01,16.168833,,,5.653,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211402878.01,25.23658,,,0.701898,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211407755.01,36.109,,8.0,0.504,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211408138.01,10.337864,,,1.96735,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211408558.01,9.967689,,2.005,1.031,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211409299.01,13.919301,,,1.2633,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211411891.01,0.954863,,,0.926751,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211413463.01,3.25182,,33.2,0.63,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211418290.01,5.03207,,36.70955114,3.685008,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211419451.01,6.45795,,2.78,0.9389,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211422822.01,0.554633,,,0.951566,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211424769.01,5.176,,,1.35641,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211425822.01,2.153178,,,0.997379,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211428897.01,1.61092,,0.75,0.409602,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211428897.02,2.177846,,1.2,0.56,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211428897.03,4.96883,,0.67,0.409602,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211428897.04,6.26561,,0.77,0.299,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211428897.05,3.28963,,0.59,0.299,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211429934.01,0.565934,,,1.55349,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211430148.01,15.091257,,,1.55474,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211431013.01,3.102398,,,1.85351,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211432103.01,0.93346092,,,2.62165,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211432167.01,5.817737,,,3.03613,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211432176.01,5.817854,,,,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211432922.01,5.81861,,3.4,0.38,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211432946.01,1.671965,,,0.483697,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211436313.01,4.332837,,2.263,0.725,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211436876.01,1.1524,,0.6746,1.057,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211438731.01,20.486455,,2.762,0.371,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211439059.01,18.641,,,,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211442571.01,5.19287,,1.29,0.826,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211442571.02,3.39934,,1.08,0.826,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211449931.01,6.663685,,,1.05709,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211451776.01,12.17682,,2.244,0.637,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211452175.01,11.114394,,,2.44643,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211453076.01,0.524461,,,0.29626598,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211453223.01,9.056947,,,1.05773,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211468153.01,0.737735,,,1.53058,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211469889.01,7.07737,,2.1,0.662,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211471048.01,0.799768,,,1.67093,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211477347.01,1.641114,,,1.10451,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211480861.01,6.3508198,,,2.11,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211490299.01,0.555516,,,,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211492384.01,0.635328,,,1.531,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211492449.01,16.24196986,,,8.838689999999987,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211492541.01,1.031746,,,1.85084,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211493669.01,0.58337,,,0.742872,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211503824.01,2.047195,,,0.958,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211505089.01,24.4472,,1.82,0.647,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211506851.01,10.542179,,3.123,0.916,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211509665.01,3.247194,,,1.17125,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211510580.01,5.31471,,1.45,0.355,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211516501.01,3.84981,,1.86,1.42,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211524114.01,0.715676,,,7.82356,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211524558.01,0.546969,,,0.996147,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211526186.01,0.682618,,,2.77001,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211533633.01,2.126953,,1.7,0.573,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211534342.01,0.512702,,,1.00839,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211535327.01,20.2244,,2.94,0.8325,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211535481.01,0.539696,,,,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211537087.02,42.3822512,,2.58,0.86,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211537087.03,41.9,,2.28,0.86,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211538193.01,0.597258,,,1.47741,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211540348.01,0.620388,,,1.48463,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211541590.01,9.81881482,,,0.411081,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211543616.01,1.518232,,,1.209,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211544257.01,1.63013,,,1.602,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211546613.01,2.00745282887,,7.16393472,0.490442,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211551160.01,37.4059,,2.32,0.581,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211552050.01,3.544965,,1.9,0.701,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211563123.01,17.325857,,,3.05384,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211569704.01,34.023,,,8.838689999999987,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211572480.01,6.2043,,1.8527,,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211572511.01,10.39528014,,,0.8881,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211578235.01,11.007537,,41.5,0.94,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211579683.01,9.01258853,,,0.81741,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211586387.01,35.3972,,2.6,0.531,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211589784.01,1.359386,,,1.28259,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211590050.01,26.0,,10.48,1.57,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211600389.01,0.630717,,,1.57514,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211600632.01,0.630718,,,,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211604981.01,12.427163,,,2.39747,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211606790.01,37.24703,,35.0,1.696,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211607670.01,1.348851,,,1.38773,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211607804.01,1.490219,,,1.72824,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211611139.01,1.882213,,,1.568,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211613886.01,0.9587591,,39.0,1.171,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211616939.01,1.8554,,,8.838689999999987,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211619120.01,11.100314,,,3.70395,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211619805.01,1.855827,,,0.664,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211619879.01,15.7512,,1.38,0.582,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211620138.01,1.855421,,,2.734,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211621644.01,0.921358,,,1.30486,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211621961.01,11.078847,,,1.9631,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211625003.01,0.530431,,,1.49032,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211626490.01,0.747734,,,1.65596,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211630537.01,0.69719,,,1.45971,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211631538.01,5.513327,,3.9,0.77,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211631904.01,0.884004,,,0.742353,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211638401.01,0.53027,,1.4,0.558,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211638883.01,0.543877,,,1.36241,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211639283.01,6.741846,,,2.13528,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211642307.01,20.9913,,1.44,0.386,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211642882.01,23.897707,,,0.728,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211644647.01,2.044175,,,2.49927,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211644764.01,23.5306712,,9.25,1.9,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211645912.01,10.673,,,0.928134,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211649214.01,3.78795,,,4.182,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211651743.01,0.516235,,,2.08947,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211662047.01,0.635238,,,0.919305,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211663508.01,0.544418,,,1.06871,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211663688.01,1.855516,,,0.29626598,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211664543.01,0.698333,,,0.664517,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211673349.01,4.894289,,4.1,0.686,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211679060.01,12.601781,,2.788,1.088,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211682423.01,6.96350934,,,1.23998,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211685045.01,0.769057,,2.06,0.54,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211694226.01,1.91828,,1.0,,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211705502.01,2.5844972,,10.29,1.39,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211705654.01,2.5331,,,1.54022,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211710534.01,3.022569,,,1.89113,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211711685.01,15.462807,,1.266,0.919,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211718105.01,2.958763,,,2.34828,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211718187.01,5.51633,,1.38,0.306,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211719484.01,0.4961574895,,,1.92205,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211721325.01,1.052364,,,1.1112,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211724246.01,4.7464962,,11.6,2.1,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211728689.01,8.952623,,8.917,0.856,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211731298.01,1.990422,,1.8,0.824,,,CANDIDATE,K2,CANDIDATE,0
EPIC 211732801.01,2.131554,,,2.44273,,,FALSE POSITIVE,K2,FALSE POSITIVE,0
EPIC 211733267.01,8.657975,,,0.891,,,CANDIDATE,K2,CANDIDATE,0
